0.00,0.951411
0.50,0.945068
1.00,0.938692
1.50,0.932126
2.00,0.926825
2.50,0.920362
3.00,0.913742
3.50,0.908648
4.00,0.902929
4.50,0.896385
5.00,0.889835
5.50,0.885441
6.00,0.879527
6.50,0.872885
7.00,0.867562
7.50,0.862702
8.00,0.856461
8.50,0.850264
9.00,0.846050
9.50,0.840271
10.00,0.834661
10.50,0.829295
11.00,0.824716
11.50,0.819241
12.00,0.813528
12.50,0.809384
13.00,0.803958
13.50,0.798842
14.00,0.794138
14.50,0.789723
15.00,0.784688
15.50,0.779430
16.00,0.774982
16.50,0.770941
17.00,0.765760
17.50,0.761404
18.00,0.757265
18.50,0.753219
19.00,0.747412
19.50,0.743996
20.00,0.740449
20.50,0.735952
21.00,0.731162
21.50,0.728549
22.00,0.724318
22.50,0.719669
23.00,0.716426
23.50,0.713352
24.00,0.708800
24.50,0.705493
25.00,0.701995
25.50,0.699485
26.00,0.695059
26.50,0.691789
27.00,0.689388
27.50,0.685950
28.00,0.682501
28.50,0.679899
29.00,0.677520
29.50,0.674044
30.00,0.671051
30.50,0.668830
31.00,0.666548
31.50,0.663126
32.00,0.660861
32.50,0.658928
33.00,0.656440
33.50,0.653616
34.00,0.652057
34.50,0.650243
35.00,0.647435
35.50,0.645474
36.00,0.644110
36.50,0.642405
37.00,0.640075
37.50,0.638842
38.00,0.637391
38.50,0.635447
39.00,0.634208
39.50,0.633100
40.00,0.632047
40.50,0.630444
41.00,0.629412
41.50,0.628549
42.00,0.627381
42.50,0.626365
43.00,0.625567
43.50,0.624931
44.00,0.624149
44.50,0.623981
45.00,0.622976
45.50,0.623155
46.00,0.622346
46.50,0.622541
47.00,0.622471
47.50,0.622232
48.00,0.622020
48.50,0.622628
49.00,0.622541
49.50,0.622047
50.00,0.623036
50.50,0.623861
51.00,0.622998
51.50,0.624089
52.00,0.625040
52.50,0.625230
53.00,0.626180
53.50,0.627261
54.00,0.628245
54.50,0.628467
55.00,0.630276
55.50,0.631563
56.00,0.632715
56.50,0.633448
57.00,0.635756
57.50,0.636571
58.00,0.638163
58.50,0.640026
59.00,0.641606
59.50,0.643122
60.00,0.645055
60.50,0.647391
61.00,0.649129
61.50,0.650699
62.00,0.653502
62.50,0.655625
63.00,0.658249
63.50,0.659976
64.00,0.662524
64.50,0.665484
65.00,0.667553
65.50,0.670503
66.00,0.673131
66.50,0.675728
67.00,0.678867
67.50,0.681442
68.00,0.685005
68.50,0.687476
69.00,0.691197
69.50,0.693885
70.00,0.697812
70.50,0.701234
71.00,0.703787
71.50,0.708067
72.00,0.712005
72.50,0.714737
73.00,0.718941
73.50,0.723373
74.00,0.725882
74.50,0.730227
75.00,0.734551
75.50,0.739015
76.00,0.742035
76.50,0.747271
77.00,0.750840
77.50,0.755092
78.00,0.759573
78.50,0.764239
79.00,0.768068
79.50,0.773505
80.00,0.777584
80.50,0.781831
81.00,0.787740
81.50,0.791683
82.00,0.796979
82.50,0.801454
83.00,0.807108
83.50,0.811247
84.00,0.817270
84.50,0.821126
85.00,0.827589
85.50,0.832032
86.00,0.837653
86.50,0.842547
87.00,0.848407
87.50,0.853409
88.00,0.859313
88.50,0.864662
89.00,0.869887
89.50,0.876453
90.00,0.881292
90.50,0.887358
91.00,0.893354
91.50,0.898910
92.00,0.904825
92.50,0.911412
93.00,0.916376
93.50,0.922633
94.00,0.928818
94.50,0.934662
95.00,0.940918
95.50,0.947555
96.00,0.953132
96.50,0.959383
97.00,0.965792
97.50,0.972471
98.00,0.978538
98.50,0.985201
99.00,0.990898
99.50,0.997833
100.00,1.003953
100.50,1.011062
101.00,1.017258
101.50,1.024057
102.00,1.030536
102.50,1.037281
103.00,1.043656
103.50,1.050803
104.00,1.057770
104.50,1.063863
105.00,1.070673
105.50,1.077325
106.00,1.084884
106.50,1.090499
107.00,1.098112
107.50,1.105308
108.00,1.111764
108.50,1.118536
109.00,1.126268
109.50,1.132915
110.00,1.139692
110.50,1.146795
111.00,1.154348
111.50,1.161233
112.00,1.167521
112.50,1.175134
113.00,1.182253
113.50,1.189269
114.00,1.195817
114.50,1.204195
115.00,1.210510
115.50,1.217461
116.00,1.224758
116.50,1.232528
117.00,1.238838
117.50,1.246266
118.00,1.253542
118.50,1.261051
119.00,1.267670
119.50,1.275108
120.00,1.281966
120.50,1.289198
121.00,1.296528
121.50,1.303586
122.00,1.310634
122.50,1.317551
123.00,1.325413
123.50,1.332026
124.00,1.339708
124.50,1.346408
125.00,1.354156
125.50,1.361209
126.00,1.368055
126.50,1.375330
127.00,1.382779
127.50,1.389565
128.00,1.395999
128.50,1.403409
129.00,1.410494
129.50,1.417297
130.00,1.424094
130.50,1.431722
131.00,1.438551
131.50,1.445359
132.00,1.452074
132.50,1.459566
133.00,1.466439
133.50,1.472177
134.00,1.479848
134.50,1.486846
135.00,1.493284
135.50,1.499641
136.00,1.507453
136.50,1.513603
137.00,1.520280
137.50,1.526767
138.00,1.534356
138.50,1.540040
139.00,1.546445
139.50,1.553247
140.00,1.560548
140.50,1.565195
141.00,1.572322
141.50,1.579172
142.00,1.585583
142.50,1.591549
143.00,1.598117
143.50,1.604375
144.00,1.610449
144.50,1.616686
145.00,1.622738
145.50,1.629311
146.00,1.634636
146.50,1.641139
147.00,1.647044
147.50,1.653031
148.00,1.658372
148.50,1.665075
149.00,1.670112
149.50,1.676197
150.00,1.681749
150.50,1.688159
151.00,1.693245
151.50,1.698586
152.00,1.704697
152.50,1.710271
153.00,1.714993
153.50,1.720676
154.00,1.726391
154.50,1.731313
155.00,1.736301
155.50,1.741544
156.00,1.747394
156.50,1.751807
157.00,1.756930
157.50,1.761874
158.00,1.767562
158.50,1.770976
159.00,1.776229
159.50,1.781059
160.00,1.785949
160.50,1.789916
161.00,1.795256
161.50,1.799831
162.00,1.803766
162.50,1.807738
163.00,1.812867
163.50,1.816953
164.00,1.820573
164.50,1.825028
165.00,1.829082
165.50,1.832837
166.00,1.836430
166.50,1.841097
167.00,1.844678
167.50,1.847256
168.00,1.851820
168.50,1.855087
169.00,1.858989
169.50,1.861816
170.00,1.865669
170.50,1.869283
171.00,1.872495
171.50,1.875474
172.00,1.879409
172.50,1.882144
173.00,1.885247
173.50,1.887646
174.00,1.892041
174.50,1.893604
175.00,1.896431
175.50,1.899242
176.00,1.902634
176.50,1.904017
177.00,1.906942
177.50,1.909959
178.00,1.912124
178.50,1.913709
179.00,1.916606
179.50,1.918549
180.00,1.920274
180.50,1.922179
181.00,1.924355
181.50,1.926091
182.00,1.927301
182.50,1.928566
183.00,1.931040
183.50,1.931979
184.00,1.933324
184.50,1.934605
185.00,1.936358
185.50,1.937009
186.00,1.938284
186.50,1.939744
187.00,1.940340
187.50,1.941209
188.00,1.942126
188.50,1.943498
189.00,1.943178
189.50,1.944432
190.00,1.944361
190.50,1.945929
191.00,1.944936
191.50,1.946239
192.00,1.945799
192.50,1.946407
193.00,1.945680
193.50,1.946993
194.00,1.946146
194.50,1.945777
195.00,1.946016
195.50,1.945354
196.00,1.945463
196.50,1.944415
197.00,1.944318
197.50,1.943173
198.00,1.943357
198.50,1.942077
199.00,1.941496
199.50,1.940476
200.00,1.939239
200.50,1.938246
201.00,1.937068
201.50,1.936168
202.00,1.934784
202.50,1.933645
203.00,1.932331
203.50,1.931040
204.00,1.928994
204.50,1.927524
205.00,1.926775
205.50,1.924404
206.00,1.922548
206.50,1.920822
207.00,1.919423
207.50,1.916840
208.00,1.914913
208.50,1.912493
209.00,1.910464
209.50,1.908017
210.00,1.905982
210.50,1.902900
211.00,1.900387
211.50,1.897690
212.00,1.895167
212.50,1.891933
213.00,1.889437
213.50,1.886528
214.00,1.882941
214.50,1.880678
215.00,1.876755
215.50,1.874026
216.00,1.870287
216.50,1.867872
217.00,1.863314
217.50,1.860465
218.00,1.857089
218.50,1.853481
219.00,1.849796
219.50,1.845975
