0.00,0.720092
0.50,0.727859
1.00,0.734871
1.50,0.741633
2.00,0.749015
2.50,0.756152
3.00,0.762930
3.50,0.770202
4.00,0.776552
4.50,0.783900
5.00,0.790554
5.50,0.797440
6.00,0.803947
6.50,0.810633
7.00,0.816879
7.50,0.823369
8.00,0.830088
8.50,0.836051
9.00,0.842297
9.50,0.848418
10.00,0.854826
10.50,0.860344
11.00,0.866731
11.50,0.872896
12.00,0.878088
12.50,0.883812
13.00,0.889607
13.50,0.895299
14.00,0.900366
14.50,0.905846
15.00,0.911336
15.50,0.916577
16.00,0.921460
16.50,0.926711
17.00,0.931865
17.50,0.936422
18.00,0.941304
18.50,0.946241
19.00,0.950846
19.50,0.955060
20.00,0.959562
20.50,0.964168
21.00,0.968225
21.50,0.972531
22.00,0.977136
22.50,0.980943
23.00,0.984767
23.50,0.988785
24.00,0.992636
24.50,0.996301
25.00,0.999685
25.50,1.003416
26.00,1.007260
26.50,1.010166
27.00,1.013364
27.50,1.017063
28.00,1.019724
28.50,1.022689
29.00,1.025317
29.50,1.028695
30.00,1.031085
30.50,1.033289
31.00,1.036211
31.50,1.039057
32.00,1.040963
32.50,1.042858
33.00,1.045704
33.50,1.047344
34.00,1.049239
34.50,1.051253
35.00,1.052932
35.50,1.054354
36.00,1.056092
36.50,1.057873
37.00,1.058878
37.50,1.060192
38.00,1.061588
38.50,1.062842
39.00,1.063537
39.50,1.064254
40.00,1.065166
40.50,1.066166
41.00,1.066383
41.50,1.066872
42.00,1.067458
42.50,1.067898
43.00,1.068023
43.50,1.068169
44.00,1.068197
44.50,1.068153
45.00,1.067724
45.50,1.067941
46.00,1.066991
46.50,1.066643
47.00,1.066225
47.50,1.065541
48.00,1.064781
48.50,1.063771
49.00,1.062951
49.50,1.062142
50.00,1.060724
50.50,1.059627
51.00,1.058503
51.50,1.057325
52.00,1.055245
52.50,1.054001
53.00,1.052475
53.50,1.050553
54.00,1.048956
54.50,1.046920
55.00,1.044769
55.50,1.042700
56.00,1.040463
56.50,1.038389
57.00,1.035825
57.50,1.032887
58.00,1.030601
58.50,1.027967
59.00,1.024991
59.50,1.022352
60.00,1.019501
60.50,1.016476
61.00,1.012843
61.50,1.009672
62.00,1.006869
62.50,1.002677
63.00,0.999402
63.50,0.996388
64.00,0.992218
64.50,0.988269
65.00,0.984973
65.50,0.980889
66.00,0.976588
66.50,0.972835
67.00,0.968616
67.50,0.964287
68.00,0.959649
68.50,0.955587
69.00,0.951118
69.50,0.946371
70.00,0.941793
70.50,0.937052
71.00,0.932305
71.50,0.926885
72.00,0.922128
72.50,0.917022
73.00,0.911814
73.50,0.906356
74.00,0.901170
74.50,0.895771
75.00,0.889884
75.50,0.884404
76.00,0.879092
76.50,0.873173
77.00,0.867074
77.50,0.861474
78.00,0.855473
78.50,0.849031
79.00,0.842889
79.50,0.837192
80.00,0.830332
80.50,0.824097
81.00,0.817237
81.50,0.811317
82.00,0.804430
82.50,0.797658
83.00,0.791249
83.50,0.784498
84.00,0.777448
84.50,0.770680
85.00,0.763766
85.50,0.756396
86.00,0.749373
86.50,0.742437
87.00,0.734947
87.50,0.727490
88.00,0.720668
88.50,0.713232
89.00,0.705362
89.50,0.697840
90.00,0.691045
90.50,0.682925
91.00,0.675130
91.50,0.667961
92.00,0.659715
92.50,0.652269
93.00,0.643839
93.50,0.636669
94.00,0.628266
94.50,0.620255
95.00,0.612058
95.50,0.603927
96.00,0.596051
96.50,0.586871
97.00,0.579386
97.50,0.571065
98.00,0.562635
98.50,0.553536
99.00,0.545807
99.50,0.536806
100.00,0.528398
100.50,0.519403
101.00,0.511396
101.50,0.502336
102.00,0.493574
102.50,0.485106
103.00,0.476529
103.50,0.467104
104.00,0.458196
104.50,0.449847
105.00,0.440536
105.50,0.431568
106.00,0.422703
106.50,0.414028
107.00,0.404794
107.50,0.395771
108.00,0.387134
108.50,0.378176
109.00,0.368708
109.50,0.359604
110.00,0.351217
110.50,0.341483
111.00,0.332264
111.50,0.323176
112.00,0.314110
112.50,0.304625
113.00,0.295130
