0.00,0.162279
0.50,0.155929
1.00,0.150741
1.50,0.144255
2.00,0.139839
2.50,0.133510
3.00,0.128230
3.50,0.122738
4.00,0.117371
4.50,0.111281
5.00,0.105805
5.50,0.101177
6.00,0.094788
6.50,0.089329
7.00,0.084712
7.50,0.078910
8.00,0.073114
8.50,0.067812
9.00,0.062732
9.50,0.057615
10.00,0.051797
10.50,0.046924
11.00,0.042160
11.50,0.036348
12.00,0.031589
12.50,0.026521
13.00,0.020985
13.50,0.015966
14.00,0.011163
14.50,0.005900
15.00,0.000820
15.50,-0.004406
16.00,-0.009099
16.50,-0.014189
17.00,-0.019100
17.50,-0.023321
18.00,-0.028313
18.50,-0.032627
19.00,-0.038189
19.50,-0.041791
20.00,-0.046691
20.50,-0.051102
21.00,-0.056132
21.50,-0.059984
22.00,-0.064900
22.50,-0.069023
23.00,-0.072701
23.50,-0.077655
24.00,-0.081914
24.50,-0.086010
25.00,-0.089851
25.50,-0.094338
26.00,-0.098390
26.50,-0.102166
27.00,-0.106028
27.50,-0.110423
28.00,-0.114491
28.50,-0.117876
29.00,-0.121488
29.50,-0.125720
30.00,-0.129099
30.50,-0.132722
31.00,-0.136476
31.50,-0.140040
32.00,-0.143462
32.50,-0.146618
33.00,-0.150236
33.50,-0.153897
34.00,-0.156603
34.50,-0.160253
35.00,-0.163105
35.50,-0.166603
36.00,-0.169352
36.50,-0.172291
37.00,-0.175567
37.50,-0.178234
38.00,-0.181189
38.50,-0.183840
39.00,-0.187442
39.50,-0.189142
40.00,-0.192217
40.50,-0.195025
41.00,-0.197567
41.50,-0.199403
42.00,-0.202896
42.50,-0.204732
43.00,-0.206531
43.50,-0.208872
44.00,-0.212033
44.50,-0.213114
45.00,-0.215803
45.50,-0.217422
46.00,-0.220497
46.50,-0.220953
47.00,-0.223593
47.50,-0.225695
48.00,-0.227005
48.50,-0.228292
49.00,-0.230574
49.50,-0.231997
50.00,-0.233708
50.50,-0.234338
51.00,-0.236870
51.50,-0.237945
52.00,-0.238651
52.50,-0.240118
53.00,-0.241579
53.50,-0.242802
54.00,-0.242655
54.50,-0.244616
55.00,-0.244915
55.50,-0.246783
56.00,-0.245936
56.50,-0.248266
57.00,-0.248386
57.50,-0.248956
58.00,-0.248413
58.50,-0.250912
59.00,-0.250059
59.50,-0.250293
60.00,-0.251281
60.50,-0.251488
61.00,-0.251145
61.50,-0.251216
62.00,-0.252091
62.50,-0.251433
63.00,-0.251336
63.50,-0.251173
64.00,-0.251689
64.50,-0.250597
65.00,-0.250396
65.50,-0.250347
66.00,-0.250179
66.50,-0.248571
67.00,-0.249005
67.50,-0.248131
68.00,-0.247913
68.50,-0.246066
69.00,-0.246099
69.50,-0.245110
70.00,-0.243763
70.50,-0.243138
71.00,-0.242459
71.50,-0.240759
72.00,-0.239613
72.50,-0.238890
73.00,-0.237445
73.50,-0.235593
74.00,-0.234686
74.50,-0.233154
75.00,-0.231682
75.50,-0.229482
76.00,-0.228281
76.50,-0.227021
77.00,-0.224701
77.50,-0.222784
78.00,-0.221529
78.50,-0.219861
79.00,-0.216884
79.50,-0.215831
80.00,-0.213701
80.50,-0.211463
81.00,-0.208410
81.50,-0.206981
82.00,-0.204993
82.50,-0.201902
83.00,-0.199556
83.50,-0.198002
84.00,-0.195606
84.50,-0.192048
85.00,-0.189582
85.50,-0.187979
86.00,-0.184258
86.50,-0.181450
87.00,-0.179060
87.50,-0.176289
88.00,-0.173013
88.50,-0.169950
89.00,-0.167625
89.50,-0.164425
90.00,-0.160883
90.50,-0.158058
91.00,-0.155663
91.50,-0.151366
92.00,-0.147786
92.50,-0.145499
93.00,-0.142071
93.50,-0.137454
94.00,-0.134645
94.50,-0.132255
95.00,-0.127605
95.50,-0.123911
96.00,-0.120749
96.50,-0.117148
97.00,-0.113171
97.50,-0.108880
98.00,-0.105414
98.50,-0.102030
99.00,-0.097803
99.50,-0.093360
100.00,-0.090307
100.50,-0.085771
101.00,-0.081523
101.50,-0.077595
102.00,-0.073760
102.50,-0.069322
103.00,-0.064661
103.50,-0.061190
104.00,-0.056502
104.50,-0.051737
105.00,-0.047978
105.50,-0.043746
106.00,-0.038933
106.50,-0.033995
107.00,-0.030464
107.50,-0.025820
108.00,-0.020436
108.50,-0.016444
109.00,-0.011913
109.50,-0.007165
110.00,-0.002048
110.50,0.002450
111.00,0.007019
111.50,0.012809
112.00,0.017644
112.50,0.021344
113.00,0.026765
113.50,0.032311
114.00,0.036902
114.50,0.041220
115.00,0.046017
115.50,0.051612
116.00,0.056089
116.50,0.060799
117.00,0.066834
117.50,0.071451
118.00,0.076541
118.50,0.081501
119.00,0.087498
119.50,0.092300
120.00,0.097391
120.50,0.103018
121.00,0.107668
121.50,0.112476
122.00,0.118055
122.50,0.124384
123.00,0.129142
123.50,0.134178
124.00,0.139518
124.50,0.145499
125.00,0.150095
125.50,0.155467
126.00,0.161285
126.50,0.166679
127.00,0.171786
127.50,0.177376
128.00,0.183145
128.50,0.187827
129.00,0.193238
129.50,0.199164
130.00,0.204857
130.50,0.210061
131.00,0.214798
131.50,0.221556
132.00,0.225929
132.50,0.231546
133.00,0.237413
133.50,0.243644
134.00,0.247870
134.50,0.253894
135.00,0.259408
135.50,0.265470
136.00,0.269707
136.50,0.275585
137.00,0.282044
137.50,0.286661
138.00,0.292365
138.50,0.297982
139.00,0.303800
139.50,0.308499
140.00,0.313969
140.50,0.319982
141.00,0.325626
141.50,0.330569
142.00,0.336088
142.50,0.342216
143.00,0.345893
143.50,0.352510
144.00,0.357795
144.50,0.363863
145.00,0.368024
145.50,0.374064
146.00,0.379198
146.50,0.384809
147.00,0.389834
147.50,0.395526
148.00,0.400904
148.50,0.405597
149.00,0.410943
149.50,0.417179
150.00,0.422127
150.50,0.426989
151.00,0.432524
151.50,0.437880
152.00,0.442128
152.50,0.447533
153.00,0.453312
153.50,0.458071
154.00,0.463378
154.50,0.467631
155.00,0.474046
155.50,0.478044
156.00,0.483362
156.50,0.488598
157.00,0.493960
157.50,0.497838
158.00,0.503145
158.50,0.508381
159.00,0.513286
159.50,0.517273
160.00,0.522477
160.50,0.527599
161.00,0.531456
161.50,0.536393
162.00,0.541478
162.50,0.546209
163.00,0.549794
163.50,0.555275
164.00,0.559805
164.50,0.563732
165.00,0.568170
165.50,0.573118
166.00,0.577480
166.50,0.581255
167.00,0.585904
167.50,0.590114
168.00,0.594155
168.50,0.598316
169.00,0.603221
169.50,0.607034
170.00,0.611010
170.50,0.614888
171.00,0.619375
171.50,0.623714
172.00,0.627327
172.50,0.630216
173.00,0.635240
173.50,0.639287
174.00,0.641845
174.50,0.646202
175.00,0.650232
175.50,0.653800
176.00,0.656956
176.50,0.660791
177.00,0.664207
177.50,0.667043
178.00,0.671497
178.50,0.674533
179.00,0.677824
179.50,0.680535
180.00,0.684798
180.50,0.687275
181.00,0.690339
